date_issued,author,title,description,link,page,issue
1976/05/17,Charles McGrath,The Together Dude,,https://newyorker.com/magazine/1976/05/17/the-together-dude,288,"May 17, 1976 Issue"
1976/05/17,Jean Rhys,Heat,,https://newyorker.com/magazine/1976/05/17/heat-2,288,"May 17, 1976 Issue"
1976/05/10,W. S. Merwin,Path,,https://newyorker.com/magazine/1976/05/10/path,288,"May 10, 1976 Issue"
1976/05/10,Lewis Grossberger,Tracking the Elusive Quark,,https://newyorker.com/magazine/1976/05/10/tracking-the-elusive-quark,288,"May 10, 1976 Issue"
1976/05/03,Gilbert Rogin,Near Darkness,,https://newyorker.com/magazine/1976/05/03/near-darkness,289,"May 3, 1976 Issue"
1976/05/03,Donald Barthelme,The Great Debate,,https://newyorker.com/magazine/1976/05/03/the-great-debate,289,"May 3, 1976 Issue"
1976/04/26,Harold Brodkey,Largely An Oral History Of My Mother,,https://newyorker.com/magazine/1976/04/26/largely-an-oral-history-of-my-mother,289,"April 26, 1976 Issue"
1976/04/26,Jean Rhys,On Not Shooting Sitting Birds,,https://newyorker.com/magazine/1976/04/26/on-not-shooting-sitting-birds,289,"April 26, 1976 Issue"
1976/04/19,George W. S. Trow,Prince Philip Will Not Be Stereotyped,,https://newyorker.com/magazine/1976/04/19/prince-philip-will-not-be-stereotyped,289,"April 19, 1976 Issue"
1976/04/19,Arturo Vivante,A Place In Italy,,https://newyorker.com/magazine/1976/04/19/a-place-in-italy,289,"April 19, 1976 Issue"
1976/04/19,Elizabeth Cullinan,Estelle,,https://newyorker.com/magazine/1976/04/19/estelle,289,"April 19, 1976 Issue"
1976/04/12,Laurie Colwin,The Lone Pilgrim,,https://newyorker.com/magazine/1976/04/12/the-lone-pilgrim,289,"April 12, 1976 Issue"
1976/04/12,Garrison Keillor,WLT (The Edgar Era),,https://newyorker.com/magazine/1976/04/12/wlt-the-edgar-era,289,"April 12, 1976 Issue"
1976/04/05,Vladimir Nabokov,A Slice of Life,,https://newyorker.com/magazine/1976/04/05/a-slice-of-life,289,"April 5, 1976 Issue"
1976/04/05,Mavis Gallant,Voices Lost in Snow,,https://newyorker.com/magazine/1976/04/05/voices-lost-in-snow,290,"April 5, 1976 Issue"
1976/03/29,Ian Frazier,Kimberley Solzhenitsyn's Calendar,,https://newyorker.com/magazine/1976/03/29/kimberley-solzhenitsyns-calendar,290,"March 29, 1976 Issue"
1976/03/29,Ruth Prawer Jhabvala,A Very Special Fate,,https://newyorker.com/magazine/1976/03/29/a-very-special-fate,290,"March 29, 1976 Issue"
1976/03/22,Penelope Mortimer,Granger's Life So Far,,https://newyorker.com/magazine/1976/03/22/grangers-life-so-far,290,"March 22, 1976 Issue"
1976/03/22,George W. S. Trow,We Road-Test The New 1976 Loprestis,,https://newyorker.com/magazine/1976/03/22/we-road-test-the-new-1976-loprestis,290,"March 22, 1976 Issue"
1976/03/15,Richard Sacks,The Confident Man,,https://newyorker.com/magazine/1976/03/15/the-confident-man,290,"March 15, 1976 Issue"
1976/03/15,Ann Beattie,Colorado,,https://newyorker.com/magazine/1976/03/15/colorado,290,"March 15, 1976 Issue"
1976/03/08,F. P. Tullius,Exceprt From The Ginsberg Book of Non-Records,,https://newyorker.com/magazine/1976/03/08/exceprt-from-the-ginsberg-book-of-non-records,290,"March 8, 1976 Issue"
1976/03/08,Mary Lavin,Eterna,,https://newyorker.com/magazine/1976/03/08/eterna,290,"March 8, 1976 Issue"
1976/03/01,Laura Furman,Last Winter,,https://newyorker.com/magazine/1976/03/01/last-winter,290,"March 1, 1976 Issue"
1976/02/23,Woody Allen,By Destiny Denied (Notes for an Eight-Hundred-Page Novel-The Big Hook They're All Waiting For),,https://newyorker.com/magazine/1976/02/23/by-destiny-denied-notes-for-an-eight-hundred-page-novel-the-big-hook-theyre-all-waiting-for,291,"February 23, 1976 Issue"
1976/02/23,Robert Fitzgerald,Notes On A Distant Prospect,,https://newyorker.com/magazine/1976/02/23/notes-on-a-distant-prospect,291,"February 23, 1976 Issue"
1976/02/16,Renata Adler,The Agency,,https://newyorker.com/magazine/1976/02/16/the-agency,291,"February 16, 1976 Issue"
1976/02/16,H. F. Ellis,Pond Life,,https://newyorker.com/magazine/1976/02/16/pond-life,291,"February 16, 1976 Issue"
1976/02/09,Marguerite Dorian,The Water Bucket,,https://newyorker.com/magazine/1976/02/09/the-water-bucket,291,"February 9, 1976 Issue"
1976/02/09,Edna O'Brien,Ways,,https://newyorker.com/magazine/1976/02/09/ways,291,"February 9, 1976 Issue"
1976/02/09,Daniel Menaker,The Three-Mile Hill Is Five Miles Long,,https://newyorker.com/magazine/1976/02/09/the-three-mile-hill-is-five-miles-long,291,"February 9, 1976 Issue"
1976/02/02,Isaac Bashevis Singer,The Power of Darkness,,https://newyorker.com/magazine/1976/02/02/the-power-of-darkness,291,"February 2, 1976 Issue"
1976/01/26,Jorge Luis Borges,The Kenning,,https://newyorker.com/magazine/1976/01/26/the-kenning,291,"January 26, 1976 Issue"
1976/01/26,Elizabeth Cullinan,Life After Death,,https://newyorker.com/magazine/1976/01/26/life-after-death,291,"January 26, 1976 Issue"
1976/01/19,Mavis Gallant,Varieties of Exile,,https://newyorker.com/magazine/1976/01/19/varieties-of-exile,292,"January 19, 1976 Issue"
1976/01/19,William Saroyan,A Fresno Fable,,https://newyorker.com/magazine/1976/01/19/a-fresno-fable,292,"January 19, 1976 Issue"
1976/01/12,Peter Taylor,The Captain's Son,,https://newyorker.com/magazine/1976/01/12/the-captains-son,292,"January 12, 1976 Issue"
1976/01/05,Mark Helprin,Letters From The Samantha,,https://newyorker.com/magazine/1976/01/05/letters-from-the-samantha,292,"January 5, 1976 Issue"
1975/12/29,Vladimir Nabokov,Christmas,,https://newyorker.com/magazine/1975/12/29/christmas,292,"December 29, 1975 Issue"
1975/12/29,H. F. Ellis,Sense And Centenaries,,https://newyorker.com/magazine/1975/12/29/sense-and-centenaries,292,"December 29, 1975 Issue"
1975/12/29,Woody Allen,Reminiscences: Places And People,,https://newyorker.com/magazine/1975/12/29/reminiscences-places-and-people,292,"December 29, 1975 Issue"
1975/12/22,Calvin Trillin,The Inquiring Demographer,,https://newyorker.com/magazine/1975/12/22/the-inquiring-demographer-5,292,"December 22, 1975 Issue"
1975/12/22,Penelope Mortimer,In The First Place,,https://newyorker.com/magazine/1975/12/22/in-the-first-place,292,"December 22, 1975 Issue"
1975/12/15,Sylvia Townsend Warner,Foxcastle,,https://newyorker.com/magazine/1975/12/15/foxcastle,292,"December 15, 1975 Issue"
1975/12/08,Mavis Gallant,Between Zero And One,,https://newyorker.com/magazine/1975/12/08/between-zero-and-one,293,"December 8, 1975 Issue"
1975/12/08,W. S. Merwin,The Ship From Costa Rica,,https://newyorker.com/magazine/1975/12/08/the-ship-from-costa-rica,293,"December 8, 1975 Issue"
1975/12/01,William Hamilton,Tomorrow's Celebrities Today,,https://newyorker.com/magazine/1975/12/01/tomorrows-celebrities-today,293,"December 1, 1975 Issue"
1975/12/01,Garrison Keillor,My North Dakota Railroad Days,,https://newyorker.com/magazine/1975/12/01/my-north-dakota-railroad-days,293,"December 1, 1975 Issue"
1975/11/24,Mavis Gallant,In Youth Is Pleasure,,https://newyorker.com/magazine/1975/11/24/in-youth-is-pleasure,293,"November 24, 1975 Issue"
1975/11/24,Ralph Schoenstein,The Metaphysical Ali,,https://newyorker.com/magazine/1975/11/24/the-metaphysical-ali,293,"November 24, 1975 Issue"
1975/11/17,Isaac Bashevis Singer,Tanhum,,https://newyorker.com/magazine/1975/11/17/tanhum,293,"November 17, 1975 Issue"
1975/11/17,Leslie Norris,Sliding,,https://newyorker.com/magazine/1975/11/17/sliding,293,"November 17, 1975 Issue"
1975/11/10,John Updike,The Chaste Planet,,https://newyorker.com/magazine/1975/11/10/the-chaste-planet,293,"November 10, 1975 Issue"
1975/11/10,Sylvia Townsend Warner,The Occupation,,https://newyorker.com/magazine/1975/11/10/the-occupation,293,"November 10, 1975 Issue"
1975/11/03,John Updike,Problems,,https://newyorker.com/magazine/1975/11/03/problems-2,294,"November 3, 1975 Issue"
1975/11/03,Katie Louchheim,Sweeping Formalities and Offstage Flourishes,,https://newyorker.com/magazine/1975/11/03/sweeping-formalities-and-offstage-flourishes,294,"November 3, 1975 Issue"
1975/10/27,Joel Agee,Twelve Years,,https://newyorker.com/magazine/1975/10/27/twelve-years,294,"October 27, 1975 Issue"
1975/10/27,Myrna Blyth,Difficult People Saying Goodbye,,https://newyorker.com/magazine/1975/10/27/difficult-people-saying-goodbye,294,"October 27, 1975 Issue"
1975/10/20,Anthony Delius,The Air Hostess,,https://newyorker.com/magazine/1975/10/20/the-air-hostess,294,"October 20, 1975 Issue"
1975/10/20,Charles McGrath,Close Quarters,,https://newyorker.com/magazine/1975/10/20/close-quarters,294,"October 20, 1975 Issue"
1975/10/13,John Cheever,The Folding-Chair Set,,https://newyorker.com/magazine/1975/10/13/the-folding-chair-set,294,"October 13, 1975 Issue"
1975/10/13,Nadine Gordimer,City Lovers,,https://newyorker.com/magazine/1975/10/13/city-lovers,294,"October 13, 1975 Issue"
1975/10/06,Gordon Cotler,Timber!,,https://newyorker.com/magazine/1975/10/06/timber-2,294,"October 6, 1975 Issue"
1975/10/06,Ann Beattie,Wanda's,,https://newyorker.com/magazine/1975/10/06/wandas,294,"October 6, 1975 Issue"
1975/09/29,Sylvia Townsend Warner,The Search For An Ancestress,,https://newyorker.com/magazine/1975/09/29/the-search-for-an-ancestress,295,"September 29, 1975 Issue"
1975/09/22,Penelope Mortimer,Relatives,,https://newyorker.com/magazine/1975/09/22/relatives-3,295,"September 22, 1975 Issue"
1975/09/15,F. P. Tullius,Glyphs (Illus.),,https://newyorker.com/magazine/1975/09/15/glyphs-illus,295,"September 15, 1975 Issue"
1975/09/15,Sylvia Townsend Warner,Castor and Pollux,,https://newyorker.com/magazine/1975/09/15/castor-and-pollux,295,"September 15, 1975 Issue"
1975/09/08,Renata Adler,Speedboat,,https://newyorker.com/magazine/1975/09/08/speedboat,295,"September 8, 1975 Issue"
1975/09/08,James Stevenson,Catching Up With The News,,https://newyorker.com/magazine/1975/09/08/catching-up-with-the-news,295,"September 8, 1975 Issue"
1975/09/01,Gilbert Rogin,Splitting Up,,https://newyorker.com/magazine/1975/09/01/splitting-up,295,"September 1, 1975 Issue"
1975/08/25,Calvin Trillin,The Inquiring Demographer,,https://newyorker.com/magazine/1975/08/25/the-inquiring-demographer-4,295,"August 25, 1975 Issue"
1975/08/25,Julian Mazor,Gray Skies,,https://newyorker.com/magazine/1975/08/25/gray-skies,295,"August 25, 1975 Issue"
1975/08/18,Ann Beattie,Downhill,,https://newyorker.com/magazine/1975/08/18/downhill-2,295,"August 18, 1975 Issue"
1975/08/11,Lou Myers,The Old-Age Home,,https://newyorker.com/magazine/1975/08/11/the-old-age-home,296,"August 11, 1975 Issue"
1975/08/04,Sylvia Townsend Warner,The Political Exile,,https://newyorker.com/magazine/1975/08/04/the-political-exile,296,"August 4, 1975 Issue"
1975/08/04,Ted Walker,Underground,,https://newyorker.com/magazine/1975/08/04/underground-7,296,"August 4, 1975 Issue"
1975/07/28,Isaac Bashevis Singer,Passions,,https://newyorker.com/magazine/1975/07/28/passions,296,"July 28, 1975 Issue"
1975/07/28,Anne Tyler,The Geologist's Maid,,https://newyorker.com/magazine/1975/07/28/the-geologists-maid,296,"July 28, 1975 Issue"
1975/07/21,John Updike,The Man Who Loved Extinct Mammals,,https://newyorker.com/magazine/1975/07/21/the-man-who-loved-extinct-mammals,296,"July 21, 1975 Issue"
1975/07/21,Edna O'Brien,The Classroom,,https://newyorker.com/magazine/1975/07/21/the-classroom,296,"July 21, 1975 Issue"
1975/07/14,Ruth Prawer Jhabvala,Desecration,,https://newyorker.com/magazine/1975/07/14/desecration,296,"July 14, 1975 Issue"
1975/07/14,W. S. Merwin,A Voyage,,https://newyorker.com/magazine/1975/07/14/a-voyage,296,"July 14, 1975 Issue"
1975/07/07,Arturo Vivante,The Conversationalist,,https://newyorker.com/magazine/1975/07/07/the-conversationalist,296,"July 7, 1975 Issue"
1975/07/07,Isaac Bashevis Singer,Old Love,,https://newyorker.com/magazine/1975/07/07/old-love-3,297,"July 7, 1975 Issue"
1975/06/30,Ted Walker,Cosher and the Sea,,https://newyorker.com/magazine/1975/06/30/cosher-and-the-sea,297,"June 30, 1975 Issue"
1975/06/30,Judith Speyer,The Man With A Balloon In His Heart,,https://newyorker.com/magazine/1975/06/30/the-man-with-a-balloon-in-his-heart,297,"June 30, 1975 Issue"
1975/06/23,John Updike,Separating,,https://newyorker.com/magazine/1975/06/23/separating,297,"June 23, 1975 Issue"
1975/06/23,Ian Frazier,The Bloomsbury Group Live at the Apollo,,https://newyorker.com/magazine/1975/06/23/the-bloomsbury-group-live-at-the-apollo,297,"June 23, 1975 Issue"
1975/06/16,Mavis Gallant,The Four Seasons,,https://newyorker.com/magazine/1975/06/16/the-four-seasons,297,"June 16, 1975 Issue"
1975/06/16,Garrison Keillor,Your Wedding and You,,https://newyorker.com/magazine/1975/06/16/your-wedding-and-you,297,"June 16, 1975 Issue"
1975/06/09,W. S. Merwin,Ten,,https://newyorker.com/magazine/1975/06/09/ten,297,"June 9, 1975 Issue"
1975/06/09,Edna O'Brien,Baby Blue,,https://newyorker.com/magazine/1975/06/09/baby-blue,297,"June 9, 1975 Issue"
1975/06/09,Ralph Schoenstein,The Last Bicentennial Minute,,https://newyorker.com/magazine/1975/06/09/the-last-bicentennial-minute,297,"June 9, 1975 Issue"
1975/06/02,S. J. Perelman,The Frost Is On the Noggin,,https://newyorker.com/magazine/1975/06/02/the-frost-is-on-the-noggin,298,"June 2, 1975 Issue"
1975/06/02,Muriel Spark,The First Year of My Life,,https://newyorker.com/magazine/1975/06/02/the-first-year-of-my-life,298,"June 2, 1975 Issue"
1975/05/26,F. P. Tullius,A Little Message About The Medium,,https://newyorker.com/magazine/1975/05/26/a-little-message-about-the-medium,298,"May 26, 1975 Issue"
1975/05/26,Penelope Mortimer,Curriculum Vitae,,https://newyorker.com/magazine/1975/05/26/curriculum-vitae,298,"May 26, 1975 Issue"
1975/05/19,Isaac Bashevis Singer,Errors,,https://newyorker.com/magazine/1975/05/19/errors,298,"May 19, 1975 Issue"
1975/05/19,Marshall Brickman,The New York Review of Gossip,,https://newyorker.com/magazine/1975/05/19/the-new-york-review-of-gossip,298,"May 19, 1975 Issue"
1975/05/12,Mark Helprin,Ruin,,https://newyorker.com/magazine/1975/05/12/ruin,298,"May 12, 1975 Issue"
1975/05/12,Donald Barthelme,Manual for Sons,,https://newyorker.com/magazine/1975/05/12/manual-for-sons,298,"May 12, 1975 Issue"
1975/05/05,Ralph Schoenstein,Gone Fission,,https://newyorker.com/magazine/1975/05/05/gone-fission,298,"May 5, 1975 Issue"
1975/05/05,Julie Hayden,The Lists of the Past-VI,,https://newyorker.com/magazine/1975/05/05/the-lists-of-the-past-vi,298,"May 5, 1975 Issue"
1975/04/28,Julie Hayden,The Lists of the Past-V,,https://newyorker.com/magazine/1975/04/28/the-lists-of-the-past-v,299,"April 28, 1975 Issue"
1975/04/28,Edmund Wilson,THE TWENTIES (1895-1972 FROM NOTEBOOKS AND DIARIES OF THE PERIOD),,https://newyorker.com/magazine/1975/04/28/the-twenties-1895-1972-from-notebooks-and-diaries-of-the-period,299,"April 28, 1975 Issue"
1975/04/28,Gordon Cotler,"For Speedy Delivery, Include Zip Code And Write Fast",,https://newyorker.com/magazine/1975/04/28/for-speedy-delivery-include-zip-code-and-write-fast,299,"April 28, 1975 Issue"
1975/04/21,Mark Singer,Sy Pringle's Pie-in-the-Sky and Other Heavy Notes,,https://newyorker.com/magazine/1975/04/21/sy-pringles-pie-in-the-sky-and-other-heavy-notes,299,"April 21, 1975 Issue"
1975/04/21,Ann Beattie,Vermont,,https://newyorker.com/magazine/1975/04/21/vermont,299,"April 21, 1975 Issue"
1975/04/14,Benedict Kiely,Bluebell Meadow,,https://newyorker.com/magazine/1975/04/14/bluebell-meadow,299,"April 14, 1975 Issue"
1975/04/14,Jorge Luis Borges,Utopia of a Tired Man,,https://newyorker.com/magazine/1975/04/14/utopia-of-a-tired-man,299,"April 14, 1975 Issue"
1975/04/07,James Stevenson,The Bruckner Octagon,,https://newyorker.com/magazine/1975/04/07/the-bruckner-octagon,299,"April 7, 1975 Issue"
1975/04/07,Nicolas Nabokov,Bagasz (title written in Russian type),,https://newyorker.com/magazine/1975/04/07/bagasz-title-written-in-russian-type,299,"April 7, 1975 Issue"
1975/04/07,Julie Hayden,The Lists of the Past-IV,,https://newyorker.com/magazine/1975/04/07/the-lists-of-the-past-iv,299,"April 7, 1975 Issue"
1975/03/31,Julie Hayden,The Lists of the Past-III: Gardening for Pleasure,,https://newyorker.com/magazine/1975/03/31/the-lists-of-the-past-iii-gardening-for-pleasure,300,"March 31, 1975 Issue"
1975/03/31,Calvin Trillin,The Eighty-Seventh(Nearly) Annual Tournament of Roses,,https://newyorker.com/magazine/1975/03/31/the-eighty-seventhnearly-annual-tournament-of-roses,300,"March 31, 1975 Issue"
1975/03/24,Laurie Colwin,Travel,,https://newyorker.com/magazine/1975/03/24/travel-3,300,"March 24, 1975 Issue"
1975/03/24,Charles McGrath,Cross Currents,,https://newyorker.com/magazine/1975/03/24/cross-currents,300,"March 24, 1975 Issue"
1975/03/17,Julie Hayden,The Lists of the Past-II,,https://newyorker.com/magazine/1975/03/17/the-lists-of-the-past-ii,300,"March 17, 1975 Issue"
1975/03/17,Woody Allen,Fine Times: An Oral Memoir,,https://newyorker.com/magazine/1975/03/17/fine-times-an-oral-memoir,300,"March 17, 1975 Issue"
1975/03/10,Julie Hayden,The Lists of the Past-I : The Stories of the House,,https://newyorker.com/magazine/1975/03/10/the-lists-of-the-past-i-the-stories-of-the-house,300,"March 10, 1975 Issue"
1975/03/10,Arturo Vivante,The Children,,https://newyorker.com/magazine/1975/03/10/the-children-3,300,"March 10, 1975 Issue"
1975/03/10,Garrison Keillor,How It Was In America A Week Ago Tuesday,,https://newyorker.com/magazine/1975/03/10/how-it-was-in-america-a-week-ago-tuesday,300,"March 10, 1975 Issue"
1975/03/03,Woody Allen,No Kaddish For Weinstein,,https://newyorker.com/magazine/1975/03/03/no-kaddish-for-weinstein,300,"March 3, 1975 Issue"
1975/03/03,Ann Beattie,Snakes' Shoes,,https://newyorker.com/magazine/1975/03/03/snakes-shoes,301,"March 3, 1975 Issue"
1975/02/24,William Zinsser,Who I Am And What I Believe,,https://newyorker.com/magazine/1975/02/24/who-i-am-and-what-i-believe,301,"February 24, 1975 Issue"
1975/02/24,S. J. Perelman,I Have Nothing To Declare But My Genius,,https://newyorker.com/magazine/1975/02/24/i-have-nothing-to-declare-but-my-genius,301,"February 24, 1975 Issue"
1975/02/24,Donald Barthelme,Rebecca,,https://newyorker.com/magazine/1975/02/24/rebecca-2,301,"February 24, 1975 Issue"
1975/02/17,Garrison Keillor,Oya Life These Days,,https://newyorker.com/magazine/1975/02/17/oya-life-these-days,301,"February 17, 1975 Issue"
1975/02/17,Mark Helprin,Willis Avenue,,https://newyorker.com/magazine/1975/02/17/willis-avenue,301,"February 17, 1975 Issue"
1975/02/10,Howard Moss,The Ultimate Diary,,https://newyorker.com/magazine/1975/02/10/the-ultimate-diary,301,"February 10, 1975 Issue"
1975/02/10,W. S. Merwin,The New World,,https://newyorker.com/magazine/1975/02/10/the-new-world-2,301,"February 10, 1975 Issue"
1975/02/03,Ralph Schoenstein,Look For The Rusty Lining,,https://newyorker.com/magazine/1975/02/03/look-for-the-rusty-lining,301,"February 3, 1975 Issue"
