board_id,board_name,school_id,school_name,municipality,enrolment,lat,long,first_lang_not_english,first_lang_not_french,newcomer,special_ed,gifted,grade_3_standard_reading,grade_3_standard_writing,grade_3_standard_math,grade_6_standard_reading,grade_6_standard_writing,grade_6_standard_math,low_income,parent_university_edu
B66095,York Region DSB,86517,Castlemore Elementary Public School,Markham,752.0,43.897909999999996,-79.3037,68.1,99.6,8.9,6.4,,96.0,97.0,92.0,94.0,95.0,79.0,17.24,61.99
B66095,York Region DSB,90050,Cedarwood Public School,Markham,729.0,43.84483,-79.24471,89.2,100.0,4.3,7.1,,89.0,88.0,79.0,83.0,83.0,58.0,21.1,42.96
B66095,York Region DSB,74527,Central Park Public School,Markham,575.0,43.87999,-79.29209,63.1,100.0,5.2,7.1,,98.0,96.0,93.0,98.0,100.0,89.0,11.27,47.53
B66095,York Region DSB,101990,Charles Howitt Public School,Richmond Hill,466.0,43.84385,-79.43829000000001,55.2,100.0,12.4,20.6,11.2,81.0,81.0,83.0,90.0,85.0,73.0,20.51,42.59
B66095,York Region DSB,115541,Charlton Public School,Vaighn,265.0,43.79634,-79.46406,71.3,100.0,5.7,12.5,,84.0,84.0,78.0,81.0,71.0,52.0,11.15,48.41
B66095,York Region DSB,111430,Clearmeadow Public School,Newmarket,669.0,44.0371,-79.4879,19.1,99.9,1.9,13.3,,72.0,72.0,63.0,82.0,79.0,54.0,10.78,38.67
B66095,York Region DSB,77011,Coledale Public School,Markham,528.0,43.86455,-79.34356,67.2,100.0,16.3,7.0,,88.0,86.0,90.0,93.0,100.0,89.0,20.39,48.38
B66095,York Region DSB,122858,Coppard Glen Public School,Markham,573.0,43.84556,-79.27371,80.1,100.0,5.9,5.6,,84.0,86.0,74.0,93.0,93.0,70.0,24.29,25.26
B66095,York Region DSB,123609,Cornell Village Public School,Markham,572.0,43.89115,-79.23498000000001,32.5,100.0,,12.2,,73.0,81.0,60.0,75.0,82.0,48.0,8.23,61.99
B66095,York Region DSB,128511,Crosby Heights Public School,Richmond Hill,633.0,43.8846,-79.42548000000001,57.2,99.5,13.3,34.6,28.1,74.0,83.0,60.0,81.0,81.0,59.0,22.68,36.6
B66095,York Region DSB,128457,Crossland Public School,Newmarket,370.0,44.04306,-79.4922,11.6,99.7,,17.6,,85.0,88.0,76.0,77.0,79.0,31.0,8.99,37.02
B66095,York Region DSB,246078,David Suzuki Public School,Markham,802.0,43.85747931,-79.22207715,70.8,100.0,1.7,5.9,,91.0,87.0,77.0,94.0,92.0,74.0,10.32,59.03
B66095,York Region DSB,236411,Deer Park Public School,Georgina,190.0,44.2781,-79.47829,,98.9,,18.4,,38.0,23.0,15.0,65.0,65.0,18.0,9.84,11.38
B66095,York Region DSB,136875,Denne Public School,Newmarket,300.0,44.07071,-79.46246,9.3,100.0,,18.0,,61.0,54.0,43.0,87.0,84.0,61.0,9.42,31.36
B66095,York Region DSB,139343,Devins Drive Public School,Aurora,377.0,44.00569,-79.48023,18.0,99.7,2.9,14.6,,84.0,76.0,60.0,77.0,77.0,46.0,9.29,31.72
B66095,York Region DSB,140783,Discovery Public School,Vaughn,588.0,43.8583,-79.5429,79.1,100.0,9.2,8.5,,80.0,80.0,77.0,87.0,92.0,63.0,18.91,32.66
B66095,York Region DSB,72086,Donald Cousens Public School,Markham,703.0,43.904551,-79.276677,61.5,100.0,3.4,37.3,33.0,76.0,86.0,69.0,98.0,95.0,85.0,11.92,56.24
B66095,York Region DSB,136883,Doncrest Public School,Richmond Hill,693.0,43.85325,-79.3972,70.4,100.0,13.7,4.6,,79.0,87.0,74.0,90.0,93.0,64.0,20.7,44.59
B66095,York Region DSB,563982,Dr Roberta Bondar Public School,Vaughn,766.0,43.8525,-79.4894,57.3,99.7,3.7,6.7,,78.0,80.0,75.0,91.0,94.0,80.0,8.56,53.71
B66095,York Region DSB,619132,E J Sand Public School,Markham,274.0,43.811690000000006,-79.41258,67.9,100.0,31.8,7.7,,78.0,78.0,74.0,85.0,79.0,45.0,29.59,17.71
B66095,York Region DSB,156019,E T Crowle Public School,Markham,287.0,43.89098,-79.25658,26.5,100.0,3.5,9.8,,88.0,92.0,88.0,83.0,86.0,67.0,9.34,35.8
B66095,York Region DSB,270680,Elder's Mills Public School,Vaughn,477.0,43.81412,-79.6202,43.6,99.2,,2.3,,,,81.0,91.0,89.0,67.0,9.68,38.04
B66095,York Region DSB,281909,Ellen Fairclough Public School,Markham,422.0,43.84854,-79.25650999999999,84.6,99.8,3.6,10.0,,91.0,91.0,85.0,89.0,91.0,60.0,22.87,35.76
B66095,York Region DSB,192937,Fairwood Public School,Georgina,416.0,44.222,-79.4492,3.8,100.0,,16.8,,79.0,88.0,62.0,67.0,74.0,36.0,10.0,13.31
B66095,York Region DSB,201545,Forest Run Elementary School,Vaughn,510.0,43.836000000000006,-79.4859,63.1,99.8,6.5,11.6,,73.0,61.0,66.0,96.0,93.0,80.0,9.7,68.86
B66095,York Region DSB,54640,Fossil Hill Public School,Vaughn,639.0,43.8368,-79.5651,70.7,100.0,4.2,8.1,,88.0,92.0,66.0,92.0,93.0,62.0,10.07,33.88
B66095,York Region DSB,204170,Franklin Street Public School,Markham,438.0,43.87985,-79.25868,24.0,98.6,,8.9,,61.0,83.0,79.0,92.0,92.0,54.0,11.62,37.43
B66095,York Region DSB,201776,Fred Varley Public School,Markham,448.0,43.89122461,-79.28616278,62.9,100.0,3.8,4.5,,92.0,87.0,97.0,94.0,91.0,84.0,12.69,71.98
B66095,York Region DSB,213730,German Mills Public School,Markham,295.0,43.81495,-79.36681,41.0,100.0,5.4,10.5,,87.0,84.0,65.0,86.0,89.0,69.0,13.1,32.93
B66095,York Region DSB,213772,Glad Park Public School,Whitechurch-Stouffville,779.0,43.9742,-79.2588,21.2,99.7,,8.3,,83.0,69.0,62.0,82.0,79.0,51.0,8.49,44.18
B66095,York Region DSB,217220,Glen Cedar Public School,Newmarket,216.0,44.06912,-79.44009,9.7,100.0,,18.5,,67.0,86.0,43.0,75.0,75.0,46.0,15.89,17.52
B66095,York Region DSB,213861,Glen Shields Public School,Vaughn,453.0,43.791990000000006,-79.48184,57.4,100.0,4.6,35.5,29.6,82.0,78.0,62.0,96.0,92.0,78.0,14.58,33.24
B66095,York Region DSB,442954,Glenn Gould Public School,Vaughn,625.0,43.8605,-79.55741,59.2,99.8,3.2,5.6,,87.0,85.0,79.0,95.0,95.0,74.0,9.44,41.92
B66095,York Region DSB,217972,Greensborough Public School,Markham,538.0,43.9014,-79.24466,54.8,99.8,4.5,9.9,,82.0,86.0,79.0,89.0,89.0,69.0,10.61,56.14
B66095,York Region DSB,237086,H G Bernard Public School,Richmond Hill,425.0,43.9008,-79.43375,67.5,100.0,8.9,11.5,,70.0,78.0,61.0,81.0,83.0,62.0,18.89,44.93
B66095,York Region DSB,184305,Harry Bowes Public School,Whitechurch-Stouffville,727.0,43.9807,-79.2424,40.7,99.9,1.8,8.5,,84.0,84.0,75.0,86.0,83.0,47.0,8.31,46.38
B66095,York Region DSB,23016,Hartman Public School,Aurora,626.0,44.0111,-79.4404,31.2,100.0,3.0,10.4,,78.0,81.0,67.0,87.0,86.0,63.0,8.96,61.44
B66095,York Region DSB,252794,Henderson Avenue Public School,Markham,392.0,43.80512,-79.40849,53.6,100.0,12.0,34.2,28.8,80.0,84.0,64.0,85.0,91.0,72.0,21.95,26.91
B66095,York Region DSB,254078,Herbert H Carnegie Public School,Vaughn,826.0,43.87652,-79.47715,43.0,100.0,3.8,6.9,,90.0,90.0,86.0,93.0,90.0,66.0,8.53,67.18
B66095,York Region DSB,255971,Highgate Public School,Markham,445.0,43.82691,-79.31499000000001,89.0,99.8,6.7,7.2,,82.0,82.0,70.0,84.0,89.0,57.0,31.26,14.43
B66095,York Region DSB,256005,Highview Public School,Aurora,374.0,43.971779999999995,-79.48169,19.8,100.0,2.7,18.7,,66.0,77.0,64.0,76.0,82.0,47.0,11.41,51.06
B66095,York Region DSB,234460,Holland Landing Public School,East Gwillimbury,217.0,44.09604,-79.47769,8.3,100.0,5.1,18.9,,70.0,65.0,57.0,83.0,74.0,30.0,8.13,22.23
B66095,York Region DSB,280224,J L R Bell Public School,Newmarket,88.0,44.05352,-79.47453,23.9,100.0,,19.3,,100.0,100.0,82.0,,,,25.55,
B66095,York Region DSB,281913,James Robinson Public School,Markham,304.0,43.87575,-79.26824,53.6,100.0,6.6,11.2,,72.0,76.0,64.0,89.0,96.0,64.0,19.88,29.9
B66095,York Region DSB,282545,Jersey Public School,Georgina,335.0,44.214290000000005,-79.45764,6.3,100.0,,20.3,,59.0,44.0,48.0,59.0,66.0,34.0,19.1,3.79
B66095,York Region DSB,13719,John McCrae Public School,Markham,638.0,43.90185,-79.28744,74.5,100.0,5.2,9.9,5.6,88.0,86.0,85.0,82.0,92.0,62.0,12.63,60.27
B66095,York Region DSB,364741,Johnny Lombardi Public School,Vaughn,,43.85193557,-79.57052541,,,,,,85.0,89.0,74.0,89.0,85.0,67.0,,
B66095,York Region DSB,283118,Johnsview Village Public School,Markham,219.0,43.81707,-79.39690999999999,63.9,100.0,18.7,7.3,,86.0,77.0,86.0,69.0,75.0,62.0,16.77,33.7
B66095,York Region DSB,286079,Joseph A Gibson Public School,Vaughn,281.0,43.85008,-79.51924,56.9,100.0,4.3,13.2,,86.0,86.0,68.0,76.0,76.0,45.0,10.36,31.28
B66095,York Region DSB,281581,Julliard Public School,Vaughn,613.0,43.8322,-79.5356,45.4,99.8,,2.6,,,,70.0,95.0,92.0,62.0,13.12,38.97
B66095,York Region DSB,291080,Keswick Public School,Georgina,357.0,44.24586,-79.47048000000001,5.9,99.4,,4.5,,,,38.0,80.0,59.0,25.0,12.06,13.9
B66095,York Region DSB,89442,Kettle Lakes Public School,Richmond Hill,564.0,43.93600000000001,-79.47281,43.4,100.0,5.9,8.7,,79.0,88.0,83.0,90.0,92.0,57.0,10.65,69.35
B66095,York Region DSB,291145,Kettleby Public School,King,167.0,44.00378,-79.58244,16.2,100.0,,9.6,,79.0,92.0,62.0,100.0,91.0,55.0,13.77,21.56
B66095,York Region DSB,297615,King City Public School,King,343.0,43.932179999999995,-79.51849,17.5,100.0,3.5,13.7,,72.0,76.0,48.0,78.0,82.0,42.0,8.41,34.73
B66095,York Region DSB,302457,Kleinburg Public School,Vaughn,507.0,43.84153,-79.62524,11.4,98.8,,9.5,,83.0,78.0,65.0,81.0,80.0,51.0,8.26,42.01
B66095,York Region DSB,290254,Lake Simcoe Public School,Georgina,531.0,44.19737,-79.4578,11.7,99.8,,15.8,,72.0,61.0,57.0,68.0,47.0,26.0,12.59,10.94
B66095,York Region DSB,303860,Lake Wilcox Public School,Richmond Hill,537.0,43.9539,-79.4372,38.9,100.0,2.0,9.3,,79.0,71.0,75.0,93.0,95.0,83.0,10.74,68.41
B66095,York Region DSB,304220,Lakeside Public School,Georgina,374.0,44.244479999999996,-79.47287,,100.0,,16.6,,78.0,73.0,57.0,68.0,82.0,24.0,13.79,9.84
B66095,York Region DSB,400308,Legacy Public School,Markham,586.0,43.8647,-79.2338,42.5,99.7,,10.2,,86.0,86.0,80.0,88.0,85.0,66.0,9.06,68.87
B66095,York Region DSB,307866,Lester B Pearson Public School,Aurora,695.0,44.00697,-79.46504,19.3,99.1,,8.1,4.3,,,74.0,97.0,95.0,71.0,10.03,45.39
B66095,York Region DSB,313599,Lincoln Alexander Public School,Markham,548.0,43.87695,-79.36844,58.8,100.0,4.7,7.3,,90.0,90.0,87.0,92.0,90.0,75.0,10.7,47.12
B66095,York Region DSB,16874,Little Rouge Public School,Markham,485.0,43.9017,-79.2351,53.6,100.0,3.5,8.7,,76.0,78.0,73.0,84.0,86.0,61.0,10.83,46.86
B66095,York Region DSB,382809,Lorna Jackson Public School,Vaughn,422.0,43.8225,-79.6207,37.7,99.8,2.6,8.1,,85.0,74.0,63.0,81.0,75.0,62.0,6.55,47.97
B66095,York Region DSB,323195,Louis-Honore Frechette Public School,Vaughn,629.0,43.79118,-79.45874,53.1,99.4,,10.0,2.9,,,90.0,100.0,98.0,93.0,13.81,50.17
B66095,York Region DSB,361879,Mackenzie Glen Public School,Vaughn,526.0,43.8648,-79.5308,54.6,100.0,4.4,7.4,,91.0,93.0,77.0,84.0,91.0,60.0,10.96,42.39
B66095,York Region DSB,491629,MacLeod's Landing Public School,Richmond Hill,568.0,43.9243,-79.4552,55.6,99.6,10.2,6.9,,91.0,90.0,86.0,88.0,86.0,73.0,10.59,70.39
B66095,York Region DSB,597201,Maple Creek Public School,Vaughn,555.0,43.843,-79.5258,58.2,100.0,5.0,8.3,,82.0,82.0,74.0,83.0,83.0,51.0,13.78,37.55
B66095,York Region DSB,234850,Maple Leaf Public School,Newmarket,332.0,44.06147,-79.46919,14.5,99.4,,16.0,,53.0,62.0,38.0,61.0,55.0,11.0,21.34,30.77
B66095,York Region DSB,342394,Markham Gateway Public School,Markham,472.0,43.84486,-79.25905999999999,87.5,100.0,5.9,7.6,,88.0,93.0,78.0,82.0,82.0,51.0,23.41,39.78
B66095,York Region DSB,326712,Mazo De La Roche Public School,Newmarket,630.0,44.06100000000001,-79.44006999999999,16.5,99.7,,3.7,,,,97.0,95.0,80.0,69.0,10.28,40.15
B66095,York Region DSB,356263,Meadowbrook Public School,Newmarket,284.0,44.069320000000005,-79.45047,6.0,100.0,,12.7,,68.0,68.0,55.0,80.0,67.0,37.0,16.61,12.51
B66095,York Region DSB,364010,Michael Cranny Elementary School,Vaughn,452.0,43.85515,-79.53318,56.9,99.8,2.7,45.4,34.7,79.0,88.0,73.0,92.0,88.0,76.0,11.54,32.4
B66095,York Region DSB,240701,Michaelle Jean Public School,Richmond Hill,506.0,43.8911,-79.4124,56.5,99.8,4.3,,,,,90.0,,,,16.59,58.12
B66095,York Region DSB,365190,Milliken Mills Public School,Markham,394.0,43.82654235,-79.31780219,70.1,98.0,4.6,6.1,,64.0,71.0,78.0,95.0,98.0,62.0,24.37,29.87
B66095,York Region DSB,185604,Moraine Hills Public School,Richmond Hill,662.0,43.9103,-79.4556,47.3,100.0,8.2,11.8,,86.0,84.0,78.0,84.0,84.0,73.0,12.36,77.5
B66095,York Region DSB,372463,Morning Glory Public School,Georgina,338.0,44.32515037,-79.24104696,,99.7,,15.7,,61.0,71.0,55.0,64.0,60.0,29.0,13.02,9.54
B66095,York Region DSB,375896,Mount Albert Public School,East Gwillimbury,339.0,44.13248,-79.31137,,100.0,,20.4,,,,,88.0,91.0,57.0,8.0,33.91
B66095,York Region DSB,456316,Mount Joy Public School,Markham,672.0,43.9026,-79.2585,69.3,99.9,4.9,7.6,,90.0,91.0,86.0,88.0,88.0,65.0,11.99,60.84
B66095,York Region DSB,565973,Nellie McClung Public School,Vaughn,392.0,43.85502,-79.47103,38.8,100.0,4.1,7.9,,86.0,91.0,84.0,88.0,82.0,57.0,8.63,75.02
B66095,York Region DSB,400645,Nobleton Public School,King,359.0,43.90899,-79.664,18.9,99.7,,10.3,,78.0,76.0,65.0,93.0,93.0,74.0,8.24,24.37
B66095,York Region DSB,406139,Northern Lights Public School,Aurora,589.0,44.0156,-79.45385,25.3,100.0,2.7,10.7,,74.0,77.0,65.0,84.0,89.0,58.0,8.97,67.5
B66095,York Region DSB,413348,O M MacKillop Public School,Richmond Hill,251.0,43.88147,-79.44596999999999,37.8,100.0,10.4,8.4,,44.0,48.0,36.0,85.0,85.0,42.0,17.46,24.56
B66095,York Region DSB,413658,Oak Ridges Public School,Richmond Hill,577.0,43.951879999999996,-79.46892,39.3,100.0,5.2,13.0,,91.0,89.0,83.0,93.0,93.0,64.0,10.82,50.58
B66095,York Region DSB,16796,Oscar Peterson Public School,Whitechurch-Stouffville,593.0,43.95968,-79.26475,40.0,100.0,2.4,8.4,,94.0,94.0,89.0,90.0,90.0,72.0,7.65,46.86
B66095,York Region DSB,234591,Park Avenue Public School,East Gwillimbury,372.0,44.110240000000005,-79.50733000000001,3.8,99.5,,15.1,,81.0,65.0,65.0,52.0,52.0,30.0,9.41,26.32
B66095,York Region DSB,431354,Parkland Public School,Markham,563.0,43.839909999999996,-79.25938000000001,84.2,100.0,6.0,19.5,12.6,88.0,90.0,81.0,89.0,83.0,68.0,24.38,16.76
B66095,York Region DSB,435546,Parkview Public School,Markham,522.0,43.867129999999996,-79.31389,43.1,99.4,9.6,10.2,,83.0,66.0,72.0,93.0,93.0,86.0,18.9,63.78
B66095,York Region DSB,548103,Phoebe Gilman Public School,East Gwillimbury,646.0,44.06774,-79.49616,51.4,100.0,4.3,9.8,,76.0,72.0,65.0,82.0,81.0,52.0,10.27,61.62
B66095,York Region DSB,205611,Pierre Berton Public School,Vaughn,552.0,43.83518,-79.57746999999999,51.6,99.8,,6.9,,87.0,88.0,78.0,96.0,91.0,67.0,7.23,49.62
B66095,York Region DSB,444286,Pine Grove Public School,Vaughn,451.0,43.797779999999996,-79.58789,33.0,99.6,2.7,9.3,,84.0,81.0,60.0,89.0,91.0,49.0,9.39,29.66
B66095,York Region DSB,448966,Pleasantville Public School,Richmond Hill,418.0,43.874390000000005,-79.45733,28.5,100.0,3.3,10.5,,86.0,82.0,75.0,98.0,98.0,70.0,9.76,50.46
B66095,York Region DSB,450073,Poplar Bank Public School,Newmarket,443.0,44.06266,-79.49184,23.3,99.3,,4.1,,,,91.0,90.0,87.0,77.0,9.86,46.16
B66095,York Region DSB,453900,Prince Charles Public School,Newmarket,258.0,44.05607,-79.44798,8.5,100.0,,15.1,,82.0,73.0,64.0,92.0,84.0,44.0,16.07,34.64
B66095,York Region DSB,235245,Queensville Public School,East Gwillimbury,74.0,44.13436,-79.44921,,100.0,,17.6,,86.0,79.0,79.0,60.0,67.0,27.0,,31.23
B66095,York Region DSB,472174,R L Graham Public School,Georgina,408.0,44.22379,-79.45957,3.2,100.0,,16.9,,86.0,86.0,70.0,82.0,84.0,29.0,10.15,12.62
B66095,York Region DSB,472727,Ramer Wood Public School,Markham,293.0,43.88025,-79.27759,48.5,100.0,,11.6,,91.0,83.0,43.0,77.0,74.0,60.0,15.31,30.79
B66095,York Region DSB,494607,Randall Public School,Markham,729.0,43.8415,-79.28666,87.8,100.0,4.8,8.2,,88.0,90.0,81.0,88.0,91.0,80.0,23.28,27.43
B66095,York Region DSB,479063,Red Maple Public School,Richmond Hill,531.0,43.84433,-79.42393,65.5,99.8,15.6,7.0,,83.0,77.0,67.0,86.0,78.0,63.0,20.77,56.59
B66095,York Region DSB,501188,Redstone Public School,Richmond Hill,538.0,43.8901,-79.39911,69.9,100.0,7.2,8.9,,83.0,89.0,79.0,87.0,84.0,67.0,14.47,68.63
B66095,York Region DSB,479454,Reesor Park Public School,Markham,445.0,43.88560885,-79.24491563,16.0,100.0,,13.3,,79.0,93.0,75.0,88.0,82.0,45.0,8.23,34.87
B66095,York Region DSB,479772,Regency Acres Public School,Aurora,344.0,43.98385,-79.47577,16.6,99.7,,14.8,,70.0,70.0,73.0,91.0,97.0,38.0,10.49,34.21
B66095,York Region DSB,483176,Richmond Rose Public School,Richmond Hill,622.0,43.88428,-79.41271,76.0,100.0,13.7,9.0,,90.0,85.0,81.0,93.0,91.0,89.0,15.91,75.49
B66095,York Region DSB,257447,Rick Hansen Public School,Aurora,471.0,44.020790000000005,-79.44125,43.1,100.0,2.5,9.3,,93.0,91.0,88.0,96.0,100.0,81.0,9.19,60.26
B66095,York Region DSB,52254,Robert Munsch Public School,East Gwillimbury,377.0,44.14056,-79.30368,,100.0,,6.1,,73.0,69.0,60.0,,,,7.78,33.29
B66095,York Region DSB,489310,Rogers Public School,Newmarket,409.0,44.045840000000005,-79.46593,15.2,100.0,,35.2,24.7,66.0,69.0,60.0,83.0,85.0,52.0,9.82,19.18
B66095,York Region DSB,3104,Roméo Dallaire Public School,Vaughn,525.0,43.85542,-79.49838000000001,54.9,99.4,,3.2,,,,89.0,94.0,100.0,78.0,8.57,65.45
B66095,York Region DSB,491144,Rosedale Heights Public School,Vaughn,410.0,43.81694,-79.44896999999999,46.6,99.8,13.2,17.1,,61.0,67.0,58.0,56.0,49.0,39.0,13.62,67.49
B66095,York Region DSB,491470,Roselawn Public School,Richmond Hill,308.0,43.85069,-79.44651,49.0,99.4,13.0,12.7,,,,,81.0,71.0,60.0,19.9,38.68
B66095,York Region DSB,491993,Ross Doan Public School,Richmond Hill,289.0,43.85803,-79.44379,48.8,100.0,12.5,6.6,,71.0,69.0,63.0,,,,20.98,41.98
B66095,York Region DSB,493422,Roy H Crosby Public School,Markham,229.0,43.86603,-79.27622,48.5,100.0,,35.4,31.0,94.0,81.0,84.0,87.0,76.0,69.0,11.38,64.19
B66095,York Region DSB,413133,Sam Chapman Public School,Markham,588.0,43.90918,-79.25201,41.7,99.1,,4.3,,,,84.0,96.0,100.0,59.0,10.8,59.69
B66095,York Region DSB,298298,Schomberg Public School,King,136.0,43.99928,-79.67674,,100.0,,9.6,,,,,93.0,87.0,53.0,11.0,16.12
B66095,York Region DSB,235113,Sharon Public School,East Gwillimbury,268.0,44.09091,-79.43894,4.5,100.0,,17.5,,84.0,78.0,75.0,83.0,79.0,25.0,8.78,48.02
B66095,York Region DSB,514292,Silver Pines Public School,Richmond Hill,590.0,43.88899,-79.457,42.7,99.8,9.2,11.5,,78.0,80.0,70.0,90.0,94.0,77.0,12.62,66.42
B66095,York Region DSB,511080,Silver Stream Public School,Richmond Hill,622.0,43.8819,-79.4029,62.1,99.8,8.2,39.7,35.9,88.0,88.0,76.0,98.0,98.0,87.0,16.3,73.38
B66095,York Region DSB,422035,Sir John A. Macdonald Public School,Markham,660.0,43.8906,-79.37222,53.6,100.0,5.3,6.4,,86.0,76.0,74.0,86.0,89.0,76.0,10.51,74.88
B66095,York Region DSB,134959,Sir Wilfrid Laurier Public School,Markham,720.0,43.890440000000005,-79.3728,48.5,98.5,,5.3,3.1,,,91.0,98.0,98.0,82.0,11.61,61.04
B66095,York Region DSB,516821,Sixteenth Avenue Public School,Richmond Hill,430.0,43.85606,-79.42145,61.6,99.8,10.7,9.8,,74.0,74.0,62.0,83.0,88.0,60.0,24.62,37.39
B66095,York Region DSB,537659,Stonebridge Public School,Markham,770.0,43.890809999999995,-79.29619,71.7,100.0,8.8,8.1,1.4,93.0,94.0,88.0,92.0,94.0,89.0,14.01,61.04
B66095,York Region DSB,538736,Stonehaven Elementary School,Newmarket,564.0,44.0362,-79.43928000000001,28.4,100.0,2.8,10.3,,80.0,85.0,62.0,87.0,87.0,67.0,9.05,56.59
B66095,York Region DSB,538833,Stornoway Crescent Public School,Vaughn,94.0,43.82973,-79.41101,37.2,100.0,,,,93.0,80.0,73.0,,,,10.64,28.62
B66095,York Region DSB,539961,Stuart Scott Public School,Newmarket,219.0,44.04954,-79.46271,9.1,100.0,,13.7,,83.0,71.0,42.0,92.0,88.0,60.0,14.66,13.78
B66095,York Region DSB,519030,Summitview Public School,Whitechurch-Stouffville,400.0,43.972770000000004,-79.23889,11.3,100.0,,8.8,,83.0,66.0,66.0,83.0,83.0,30.0,8.9,32.06
B66095,York Region DSB,544256,Sutton Public School,Georgina,305.0,44.30205,-79.3676,,100.0,,20.3,5.2,50.0,58.0,26.0,55.0,52.0,31.0,17.51,16.37
B66095,York Region DSB,298904,Terry Fox Public School,Newmarket,494.0,44.031000000000006,-79.485,33.6,100.0,2.6,12.3,,76.0,94.0,71.0,95.0,88.0,70.0,8.5,51.14
B66095,York Region DSB,318387,Teston Village Public School,Vaughn,535.0,43.86272,-79.54635,91.4,100.0,20.6,8.4,,61.0,64.0,57.0,84.0,77.0,63.0,22.59,37.01
B66095,York Region DSB,552836,Thornhill Public School,Vaughn,319.0,43.81114,-79.42404,57.7,100.0,22.3,13.8,,78.0,75.0,75.0,87.0,87.0,65.0,20.52,59.26
B66095,York Region DSB,548712,Thornhill Woods Public School,Vaughn,810.0,43.835359999999994,-79.4672,24.6,99.9,2.7,11.6,,86.0,85.0,81.0,88.0,89.0,60.0,8.23,75.76
B66095,York Region DSB,561100,Trillium Woods Public School,Richmond Hill,684.0,43.902770000000004,-79.45716999999999,68.1,100.0,7.7,6.9,,89.0,90.0,85.0,93.0,95.0,81.0,15.12,79.33
B66095,York Region DSB,566500,Unionville Meadows Public School,Markham,671.0,43.85651,-79.29388,82.6,99.9,6.3,8.2,,72.0,85.0,75.0,92.0,92.0,83.0,20.93,60.72
B66095,York Region DSB,340936,Unionville Public School,Markham,316.0,43.87454,-79.31341,22.5,100.0,5.7,10.8,,79.0,82.0,74.0,97.0,97.0,53.0,11.89,59.2
B66095,York Region DSB,570419,Vellore Woods Public School,Vaughn,550.0,43.8381,-79.5561,68.7,99.6,,9.8,,73.0,73.0,59.0,95.0,93.0,60.0,10.73,38.93
B66095,York Region DSB,570460,Ventura Park Public School,Vaughn,661.0,43.8166,-79.4646,46.0,99.4,,5.0,2.4,,,80.0,97.0,96.0,90.0,8.98,67.84
B66095,York Region DSB,579246,W J Watson Public School,Georgina,391.0,44.24073,-79.46152,,100.0,,16.4,,44.0,56.0,32.0,67.0,72.0,40.0,9.16,17.62
B66095,York Region DSB,586501,Walter Scott Public School,Richmond Hill,382.0,43.875040000000006,-79.42188,53.4,100.0,20.2,12.6,,67.0,71.0,55.0,79.0,64.0,49.0,26.45,22.15
B66095,York Region DSB,28304,Wellington Public School,Aurora,431.0,43.99708,-79.47649,23.7,100.0,,50.1,42.2,55.0,59.0,36.0,90.0,90.0,59.0,13.09,47.37
B66095,York Region DSB,308026,Wendat Village Public School,Whitechurch-Stouffville,675.0,43.96321,-79.24218,38.4,100.0,2.1,7.3,,87.0,87.0,67.0,93.0,81.0,58.0,8.3,58.23
B66095,York Region DSB,595500,Westminster Public School,Vaughn,269.0,43.79882,-79.45121,58.7,100.0,8.9,17.8,,65.0,70.0,55.0,83.0,90.0,57.0,16.19,52.18
B66095,York Region DSB,604674,Whitchurch Highlands Public School,Whitechurch-Stouffville,252.0,43.985690000000005,-79.36273,15.9,100.0,,11.1,,74.0,79.0,68.0,97.0,90.0,52.0,10.78,35.01
B66095,York Region DSB,608017,Wilclay Public School,Markham,638.0,43.83266,-79.28245,91.5,99.8,6.6,7.5,,88.0,93.0,82.0,87.0,88.0,65.0,22.78,15.75
B66095,York Region DSB,607274,William Armstrong Public School,Markham,281.0,43.87467,-79.24243,12.8,100.0,,11.7,,69.0,85.0,81.0,79.0,79.0,54.0,6.85,35.83
B66095,York Region DSB,340898,William Berczy Public School,Markham,617.0,43.87166,-79.32574,50.7,99.8,10.7,32.3,28.2,87.0,87.0,77.0,98.0,97.0,89.0,17.53,68.74
B66095,York Region DSB,610593,Willowbrook Public School,Markham,251.0,43.829029999999996,-79.3979,44.2,99.6,4.8,16.3,,76.0,71.0,76.0,59.0,72.0,34.0,14.22,59.55
B66095,York Region DSB,614700,Wilshire Elementary School,Vaughn,406.0,43.81368726,-79.46680763,35.0,99.8,3.9,16.5,,95.0,95.0,100.0,93.0,93.0,70.0,9.61,63.08
